,DMA Rank,dma,facility_id,Call Sign,Channel,Facility Service,Interference2,population,Volume3,Scaled Volume4,p_open,Move to Low VHF,Move to High VHF,pre_auction_band
61,2,"Los Angeles, CA",55083,KXLA,51,DT,91,16137711.0,38321,628378,565540200.0,"$424,155,150 ","$226,216,080 ",UHF
62,3,"Chicago, IL",71111,W40CN-D,40,DC,104,600797.0,7905,129616,116654400.0,"$87,490,800 ","$46,661,760 ",UHF
63,3,"Chicago, IL",9617,WBBM-TV,12,DT,139,9916778.0,37127,608796,328749840.0,"$191,770,740 ",,HVHF
64,3,"Chicago, IL",71428,WCIU-TV,27,DT,143,9839866.0,37511,615094,553584600.0,"$415,188,450 ","$221,433,840 ",UHF
65,3,"Chicago, IL",10981,WCPX-TV,43,DT,107,9586418.0,32027,525169,472652100.0,"$354,489,075 ","$189,060,840 ",UHF
66,3,"Chicago, IL",66978,WEDE-CD,34,DC,94,5496968.0,22731,372739,335465100.0,"$251,598,825 ","$134,186,040 ",UHF
67,3,"Chicago, IL",22211,WFLD,31,DT,148,9926166.0,38328,628494,565644600.0,"$424,233,450 ","$226,257,840 ",UHF
68,3,"Chicago, IL",12498,WGBO-DT,38,DT,142,9711874.0,37136,608941,548046900.0,"$411,035,175 ","$219,218,760 ",UHF
69,3,"Chicago, IL",72115,WGN-TV,19,DT,157,9818607.0,39262,643804,579423600.0,"$434,567,700 ","$231,769,440 ",UHF
70,3,"Chicago, IL",32334,WJYS,36,DT,99,9587446.0,30808,505182,454663800.0,"$340,997,850 ","$181,865,520 ",UHF
71,3,"Chicago, IL",189058,WLPD-CD,35,DC,105,5486498.0,24002,393570,354213000.0,"$265,659,750 ","$141,685,200 ",UHF
72,3,"Chicago, IL",73226,WLS-TV,44,DT,180,10165748.0,42777,701431,631287900.0,"$473,465,925 ","$252,515,160 ",UHF
73,3,"Chicago, IL",47905,WMAQ-TV,29,DT,138,9892615.0,36948,605863,545276700.0,"$408,957,525 ","$218,110,680 ",UHF
74,3,"Chicago, IL",168662,WMEU-CD,32,DC,77,8241329.0,25191,413070,371763000.0,"$278,822,250 ","$148,705,200 ",UHF
75,3,"Chicago, IL",35101,WOCH-CD,49,DC,118,5882148.0,26346,432004,388803600.0,"$291,602,700 ","$155,521,440 ",UHF
76,3,"Chicago, IL",35092,WOCK-CD,4,DC,105,6853843.0,26826,439887,98974575.0,,,LVHF
77,3,"Chicago, IL",168237,WPVN-CD,20,DC,113,6824162.0,27769,455348,409813200.0,"$307,359,900 ","$163,925,280 ",UHF
78,3,"Chicago, IL",48772,WPWR-TV,51,DT,170,10050152.0,41334,677782,610003800.0,"$457,502,850 ","$244,001,520 ",UHF
79,3,"Chicago, IL",70119,WSNS-TV,45,DT,135,9828403.0,36426,597293,537563700.0,"$403,172,775 ","$215,025,480 ",UHF
80,3,"Chicago, IL",10802,WTTW,47,DT,125,9716248.0,34850,571457,514311300.0,"$385,733,475 ","$205,724,520 ",UHF
81,3,"Chicago, IL",71425,WWME-CD,39,DC,81,8054743.0,25543,418839,376955100.0,"$282,716,325 ","$150,782,040 ",UHF
82,3,"Chicago, IL",998,WWTO-TV,10,DT,189,6246736.0,34360,563426,304250040.0,"$177,479,190 ",,HVHF
83,3,"Chicago, IL",60539,WXFT-DT,50,DT,110,9559169.0,32427,531723,478550700.0,"$358,913,025 ","$191,420,280 ",UHF
84,3,"Chicago, IL",12279,WYCC,21,DT,111,9271314.0,32080,526031,473427900.0,"$355,070,925 ","$189,371,160 ",UHF
85,3,"Chicago, IL",49803,WYIN,17,DT,122,6947004.0,29112,477373,429635700.0,"$322,226,775 ","$171,854,280 ",UHF
86,4,"Philadelphia, PA",1283,KJWP,2,DT,170,11043938.0,43330,710503,159863175.0,,,LVHF
87,4,"Philadelphia, PA",25453,KYW-TV,26,DT,209,10752445.0,47405,777331,699597900.0,"$524,698,425 ","$279,839,160 ",UHF
88,4,"Philadelphia, PA",189358,WACP,4,DT,171,9086181.0,39417,646350,145428750.0,,,LVHF
89,4,"Philadelphia, PA",60850,WBPH-TV,9,DT,199,9195824.0,42778,701457,378786780.0,"$220,958,955 ",,HVHF
90,4,"Philadelphia, PA",63153,WCAU,34,DT,188,10290701.0,43985,721241,649116900.0,"$486,837,675 ","$259,646,760 ",UHF
91,4,"Philadelphia, PA",72335,WDPB,44,DT,86,584880.0,7092,116295,104665500.0,"$78,499,125 ","$41,866,200 ",UHF
92,4,"Philadelphia, PA",39884,WFMZ-TV,46,DT,192,7530485.0,38024,623507,561156300.0,"$420,867,225 ","$224,462,520 ",UHF
93,4,"Philadelphia, PA",74216,WFPA-CD,28,DC,120,3383544.0,20150,330412,297370800.0,"$223,028,100 ","$118,948,320 ",UHF
94,4,"Philadelphia, PA",7623,WGTW-TV,27,DT,133,7470544.0,31521,516870,465183000.0,"$348,887,250 ","$186,073,200 ",UHF
95,4,"Philadelphia, PA",72338,WHYY-TV,12,DT,156,9750143.0,39000,639510,345335400.0,"$201,445,650 ",,HVHF
96,4,"Philadelphia, PA",36989,WLVT-TV,39,DT,212,5122701.0,32955,540377,486339300.0,"$364,754,475 ","$194,535,720 ",UHF
97,4,"Philadelphia, PA",9739,WMCN-TV,44,DT,128,5336458.0,26136,428559,385703100.0,"$289,277,325 ","$154,281,240 ",UHF
98,4,"Philadelphia, PA",61111,WMGM-TV,36,DT,113,786522.0,9427,154587,139128300.0,"$104,346,225 ","$55,651,320 ",UHF
99,4,"Philadelphia, PA",48481,WNJS,22,DT,163,7153749.0,34148,559938,503944200.0,"$377,958,150 ","$201,577,680 ",UHF
100,4,"Philadelphia, PA",48465,WNJT,43,DT,171,9048369.0,39335,645004,580503600.0,"$435,377,700 ","$232,201,440 ",UHF
101,4,"Philadelphia, PA",72278,WPHA-CD,24,DC,117,3946580.0,21488,352357,317121300.0,"$237,840,975 ","$126,848,520 ",UHF
102,4,"Philadelphia, PA",73879,WPHL-TV,17,DT,197,10216758.0,44863,735646,662081400.0,"$496,561,050 ","$264,832,560 ",UHF
103,4,"Philadelphia, PA",74464,WPHY-CD,50,DC,104,3570970.0,19271,316001,284400900.0,"$213,300,675 ","$113,760,360 ",UHF
104,4,"Philadelphia, PA",51984,WPPX-TV,31,DT,127,7181568.0,30200,495212,445690800.0,"$334,268,100 ","$178,276,320 ",UHF
105,4,"Philadelphia, PA",12499,WPSG,32,DT,166,9273973.0,39236,643378,579040200.0,"$434,280,150 ","$231,616,080 ",UHF
106,4,"Philadelphia, PA",167543,WPSJ-CD,38,DC,72,2088508.0,12263,201078,180970200.0,"$135,727,650 ","$72,388,080 ",UHF
107,4,"Philadelphia, PA",8616,WPVI-TV,6,DT,228,13259861.0,54984,901605,202861125.0,,,LVHF
108,4,"Philadelphia, PA",191822,WQAV-CD,50,DC,82,625634.0,7163,117448,105703200.0,"$79,277,400 ","$42,281,280 ",UHF
109,4,"Philadelphia, PA",191340,WTSD-CD,23,DC,109,4425725.0,21964,360151,324135900.0,"$243,101,925 ","$129,654,360 ",UHF
110,4,"Philadelphia, PA",55305,WTVE,25,DT,167,6457571.0,32839,538483,484634700.0,"$363,476,025 ","$193,853,880 ",UHF
111,4,"Philadelphia, PA",51568,WTXF-TV,42,DT,149,8442679.0,35468,581584,523425600.0,"$392,569,200 ","$209,370,240 ",UHF
112,4,"Philadelphia, PA",60560,WUVP-DT,29,DT,150,8476706.0,35658,584707,526236300.0,"$394,677,225 ","$210,494,520 ",UHF
113,4,"Philadelphia, PA",23142,WWSI,49,DT,163,7124713.0,34078,558800,502920000.0,"$377,190,000 ","$201,168,000 ",UHF
114,4,"Philadelphia, PA",28480,WYBE,35,DT,157,8951628.0,37489,614724,553251600.0,"$414,938,700 ","$221,300,640 ",UHF
115,5,"Dallas-Ft. Worth, TX",26950,KATA-CD,50,DC,70,4638742.0,18020,295480,265932000.0,"$199,449,000 ","$106,372,800 ",UHF
116,5,"Dallas-Ft. Worth, TX",17433,KAZD,39,DT,75,6742520.0,22488,368741,331866900.0,"$248,900,175 ","$132,746,760 ",UHF
117,5,"Dallas-Ft. Worth, TX",22201,KDAF,32,DT,61,6645231.0,20134,330141,297126900.0,"$222,845,175 ","$118,850,760 ",UHF
118,5,"Dallas-Ft. Worth, TX",17037,KDFI,36,DT,55,6596302.0,19047,312328,281095200.0,"$210,821,400 ","$112,438,080 ",UHF
119,5,"Dallas-Ft. Worth, TX",33770,KDFW,35,DT,64,6656522.0,20640,338449,304604100.0,"$228,453,075 ","$121,841,640 ",UHF
120,5,"Dallas-Ft. Worth, TX",49326,KDTN,43,DT,55,6564526.0,19001,311575,280417500.0,"$210,313,125 ","$112,167,000 ",UHF
121,5,"Dallas-Ft. Worth, TX",67910,KDTX-TV,45,DT,56,6573030.0,19186,314598,283138200.0,"$212,353,650 ","$113,255,280 ",UHF
122,5,"Dallas-Ft. Worth, TX",49324,KERA-TV,14,DT,62,6677809.0,20348,333651,300285900.0,"$225,214,425 ","$120,114,360 ",UHF
123,5,"Dallas-Ft. Worth, TX",29015,KFWD,9,DT,47,6524242.0,17511,287140,155055600.0,"$90,449,100 ",,HVHF
124,5,"Dallas-Ft. Worth, TX",16930,KLEG-CD,44,DC,64,5213428.0,18266,299524,269571600.0,"$202,178,700 ","$107,828,640 ",UHF
125,5,"Dallas-Ft. Worth, TX",73701,KMPX,30,DT,60,6665770.0,19999,327929,295136100.0,"$221,352,075 ","$118,054,440 ",UHF
126,5,"Dallas-Ft. Worth, TX",68834,KPXD-TV,42,DT,55,6594297.0,19044,312280,281052000.0,"$210,789,000 ","$112,420,800 ",UHF
127,5,"Dallas-Ft. Worth, TX",60534,KSTR-DT,48,DT,54,6614624.0,18899,309905,278914500.0,"$209,185,875 ","$111,565,800 ",UHF
128,5,"Dallas-Ft. Worth, TX",23422,KTVT,19,DT,83,6908534.0,23946,392655,353389500.0,"$265,042,125 ","$141,355,800 ",UHF
129,5,"Dallas-Ft. Worth, TX",51517,KTXA,29,DT,80,6848367.0,23407,383811,345429900.0,"$259,072,425 ","$138,171,960 ",UHF
130,5,"Dallas-Ft. Worth, TX",42359,KTXD-TV,46,DT,57,6530011.0,19293,316354,284718600.0,"$213,538,950 ","$113,887,440 ",UHF
131,5,"Dallas-Ft. Worth, TX",5319,KUVN-CD,47,DC,52,913019.0,6890,112985,101686500.0,"$76,264,875 ","$40,674,600 ",UHF
132,5,"Dallas-Ft. Worth, TX",35841,KUVN-DT,23,DT,62,6677342.0,20347,333639,300275100.0,"$225,206,325 ","$120,110,040 ",UHF
133,5,"Dallas-Ft. Worth, TX",49330,KXAS-TV,41,DT,71,6702177.0,21814,357698,321928200.0,"$241,446,150 ","$128,771,280 ",UHF
134,5,"Dallas-Ft. Worth, TX",35994,KXTX-TV,40,DT,71,6712026.0,21830,357961,322164900.0,"$241,623,675 ","$128,865,960 ",UHF
135,5,"Dallas-Ft. Worth, TX",72054,WFAA,8,DT,72,6828114.0,22173,363577,196331580.0,"$114,526,755 ",,HVHF
136,6,"San Francisco-Oakland-San Jose, CA",37689,KAXT-CD,42,DC,88,3584365.0,17760,291224,262101600.0,"$196,576,200 ","$104,840,640 ",UHF
137,6,"San Francisco-Oakland-San Jose, CA",69619,KBCW,45,DT,86,6577588.0,23784,389997,350997300.0,"$263,247,975 ","$140,398,920 ",UHF
138,6,"San Francisco-Oakland-San Jose, CA",71586,KCNS,39,DT,95,6718423.0,25264,414262,372835800.0,"$279,626,850 ","$149,134,320 ",UHF
139,6,"San Francisco-Oakland-San Jose, CA",58912,KCSM-TV,43,DT,97,6568542.0,25242,413904,372513600.0,"$279,385,200 ","$149,005,440 ",UHF
140,6,"San Francisco-Oakland-San Jose, CA",18148,KDTV-CD,28,DC,53,530892.0,5304,86980,78282000.0,"$58,711,500 ","$31,312,800 ",UHF
141,6,"San Francisco-Oakland-San Jose, CA",33778,KDTV-DT,51,DT,149,6574392.0,31298,513216,461894400.0,"$346,420,800 ","$184,757,760 ",UHF
142,6,"San Francisco-Oakland-San Jose, CA",34440,KEMO-TV,32,DT,127,3316709.0,20524,336539,302885100.0,"$227,163,825 ","$121,154,040 ",UHF
143,6,"San Francisco-Oakland-San Jose, CA",70900,KEXT-CD,20,DC,69,4425367.0,17474,286535,257881500.0,"$193,411,125 ","$103,152,600 ",UHF
144,6,"San Francisco-Oakland-San Jose, CA",51429,KFSF-DT,34,DT,88,6351159.0,23641,387656,348890400.0,"$261,667,800 ","$139,556,160 ",UHF
145,6,"San Francisco-Oakland-San Jose, CA",52887,KFTL-CD,28,DC,73,4057128.0,17210,282195,253975500.0,"$190,481,625 ","$101,590,200 ",UHF
146,6,"San Francisco-Oakland-San Jose, CA",34470,KGO-TV,7,DT,78,6865418.0,23141,379455,204905700.0,"$119,528,325 ",,HVHF
147,6,"San Francisco-Oakland-San Jose, CA",34564,KICU-TV,36,DT,132,6794152.0,29947,491059,441953100.0,"$331,464,825 ","$176,781,240 ",UHF
148,6,"San Francisco-Oakland-San Jose, CA",22644,KKPX-TV,41,DT,116,6586162.0,27640,453236,407912400.0,"$305,934,300 ","$163,164,960 ",UHF
149,6,"San Francisco-Oakland-San Jose, CA",43095,KMTP-TV,33,DT,116,6626923.0,27726,454636,409172400.0,"$306,879,300 ","$163,668,960 ",UHF
150,6,"San Francisco-Oakland-San Jose, CA",35280,KNTV,12,DT,136,7139147.0,31160,510942,275908680.0,"$160,946,730 ",,HVHF
151,6,"San Francisco-Oakland-San Jose, CA",51189,KOFY-TV,19,DT,114,6825273.0,27894,457395,411655500.0,"$308,741,625 ","$164,662,200 ",UHF
152,6,"San Francisco-Oakland-San Jose, CA",25452,KPIX-TV,29,DT,124,7482743.0,30461,499483,449534700.0,"$337,151,025 ","$179,813,880 ",UHF
153,6,"San Francisco-Oakland-San Jose, CA",35500,KQED,30,DT,106,6910642.0,27065,443804,399423600.0,"$299,567,700 ","$159,769,440 ",UHF
154,6,"San Francisco-Oakland-San Jose, CA",35663,KQEH,50,DT,138,6581065.0,30136,494159,444743100.0,"$333,557,325 ","$177,897,240 ",UHF
155,6,"San Francisco-Oakland-San Jose, CA",8378,KQSL,8,DT,47,141978.0,2583,42358,22873320.0,"$13,342,770 ",,HVHF
156,6,"San Francisco-Oakland-San Jose, CA",57945,KRCB,23,DT,128,4469972.0,23920,392226,353003400.0,"$264,752,550 ","$141,201,360 ",UHF
157,6,"San Francisco-Oakland-San Jose, CA",65526,KRON-TV,38,DT,105,6830926.0,26781,439151,395235900.0,"$296,426,925 ","$158,094,360 ",UHF
158,6,"San Francisco-Oakland-San Jose, CA",64987,KSTS,49,DT,130,6278687.0,28570,468474,421626600.0,"$316,219,950 ","$168,650,640 ",UHF
159,6,"San Francisco-Oakland-San Jose, CA",49153,KTLN-TV,47,DT,113,5560031.0,25066,411014,369912600.0,"$277,434,450 ","$147,965,040 ",UHF
160,6,"San Francisco-Oakland-San Jose, CA",21533,KTNC-TV,14,DT,141,9214106.0,36044,591038,531934200.0,"$398,950,650 ","$212,773,680 ",UHF
161,6,"San Francisco-Oakland-San Jose, CA",37511,KTSF,27,DT,125,6481115.0,28463,466723,420050700.0,"$315,038,025 ","$168,020,280 ",UHF
162,6,"San Francisco-Oakland-San Jose, CA",35703,KTVU,44,DT,118,6826130.0,28381,465380,418842000.0,"$314,131,500 ","$167,536,800 ",UHF
163,7,"Washington, DC",57907,WAZF-CD,20,DC,103,853391.0,9375,153735,138361500.0,"$103,771,125 ","$55,344,600 ",UHF
164,7,"Washington, DC",57905,WAZT-CD,45,DC,52,506629.0,5133,84164,75747600.0,"$56,810,700 ","$30,299,040 ",UHF
165,7,"Washington, DC",168449,WAZW-CD,46,DC,80,298319.0,4885,80106,72095400.0,"$54,071,550 ","$28,838,160 ",UHF
166,7,"Washington, DC",51567,WDCA,35,DT,133,7778795.0,32165,527426,474683400.0,"$356,012,550 ","$189,873,360 ",UHF
167,7,"Washington, DC",30576,WDCW,50,DT,149,8107996.0,34758,569940,512946000.0,"$384,709,500 ","$205,178,400 ",UHF
168,7,"Washington, DC",65670,WETA-TV,27,DT,127,7435169.0,30729,503879,453491100.0,"$340,118,325 ","$181,396,440 ",UHF
169,7,"Washington, DC",69532,WFDC-DT,15,DT,143,8104066.0,34042,558211,502389900.0,"$376,792,425 ","$200,955,960 ",UHF
170,7,"Washington, DC",40626,WFPT,28,DT,140,3146090.0,20987,344135,309721500.0,"$232,291,125 ","$123,888,600 ",UHF
171,7,"Washington, DC",25045,WHAG-TV,26,DT,164,1647139.0,16436,269505,242554500.0,"$181,915,875 ","$97,021,800 ",UHF
172,7,"Washington, DC",27772,WHUT-TV,33,DT,128,7599399.0,31189,511415,460273500.0,"$345,205,125 ","$184,109,400 ",UHF
173,7,"Washington, DC",10259,WJAL,39,DT,156,926120.0,12020,197095,177385500.0,"$133,039,125 ","$70,954,200 ",UHF
174,7,"Washington, DC",1051,WJLA-TV,7,DT,143,8564964.0,34997,573865,309887100.0,"$180,767,475 ",,HVHF
175,7,"Washington, DC",189357,WMDE,5,DT,160,6154766.0,31381,514571,115778475.0,,,LVHF
176,7,"Washington, DC",38437,WMDO-CD,22,DC,114,3639617.0,20369,334010,300609000.0,"$225,456,750 ","$120,243,600 ",UHF
177,7,"Washington, DC",9999,WNVC,24,DT,157,7268167.0,33780,553913,498521700.0,"$373,891,275 ","$199,408,680 ",UHF
178,7,"Washington, DC",10019,WNVT,30,DT,135,5379483.0,26949,441892,397702800.0,"$298,277,100 ","$159,081,120 ",UHF
179,7,"Washington, DC",74091,WPXW-TV,34,DT,136,7988602.0,32961,540486,486437400.0,"$364,828,050 ","$194,574,960 ",UHF
180,7,"Washington, DC",47904,WRC-TV,48,DT,141,7955817.0,33493,549201,494280900.0,"$370,710,675 ","$197,712,360 ",UHF
181,7,"Washington, DC",22207,WTTG,36,DT,150,7945459.0,34523,566089,509480100.0,"$382,110,075 ","$203,792,040 ",UHF
182,7,"Washington, DC",65593,WUSA,9,DT,141,8454840.0,34527,566163,305728020.0,"$178,341,345 ",,HVHF
183,7,"Washington, DC",65943,WWPB,44,DT,205,1589282.0,18050,295976,266378400.0,"$199,783,800 ","$106,551,360 ",UHF
184,7,"Washington, DC",23264,WWPX-TV,12,DT,144,2697387.0,19708,323171,174512340.0,"$101,798,865 ",,HVHF
185,7,"Washington, DC",50347,WZDC-CD,25,DC,105,3386309.0,18856,309198,278278200.0,"$208,708,650 ","$111,311,280 ",UHF
186,8,"Boston, MA",14682,WBIN-TV,35,DT,104,4008759.0,20418,334812,301330800.0,"$225,998,100 ","$120,532,320 ",UHF
187,8,"Boston, MA",7692,WBPX-TV,32,DT,124,6524393.0,28443,466402,419761800.0,"$314,821,350 ","$167,904,720 ",UHF
188,8,"Boston, MA",25456,WBZ-TV,30,DT,137,7518243.0,32094,526257,473631300.0,"$355,223,475 ","$189,452,520 ",UHF
189,8,"Boston, MA",65684,WCVB-TV,20,DT,137,7456588.0,31962,524094,471684600.0,"$353,763,450 ","$188,673,840 ",UHF
190,8,"Boston, MA",6476,WDPX-TV,40,DT,128,1081439.0,11765,192924,173631600.0,"$130,223,700 ","$69,452,640 ",UHF
191,8,"Boston, MA",69271,WEKW-TV,49,DT,130,501910.0,8078,132454,119208600.0,"$89,406,450 ","$47,683,440 ",UHF
192,8,"Boston, MA",69237,WENH-TV,11,DT,123,4303376.0,23007,377256,203718240.0,"$118,835,640 ",,HVHF
193,8,"Boston, MA",6463,WFXT,31,DT,129,7022351.0,30098,493532,444178800.0,"$333,134,100 ","$177,671,520 ",UHF
194,8,"Boston, MA",64833,WFXZ-CD,24,DC,100,3319796.0,18220,298769,268892100.0,"$201,669,075 ","$107,556,840 ",UHF
195,8,"Boston, MA",72099,WGBH-TV,19,DT,137,7557771.0,32178,527638,474874200.0,"$356,155,650 ","$189,949,680 ",UHF
196,8,"Boston, MA",72098,WGBX-TV,43,DT,128,7332002.0,30635,502337,452103300.0,"$339,077,475 ","$180,841,320 ",UHF
197,8,"Boston, MA",72145,WHDH,42,DT,133,7114492.0,30761,504402,453961800.0,"$340,471,350 ","$181,584,720 ",UHF
198,8,"Boston, MA",73238,WLVI,41,DT,132,7112958.0,30642,502448,452203200.0,"$339,152,400 ","$180,881,280 ",UHF
199,8,"Boston, MA",41436,WMFP,18,DT,129,6775554.0,29564,484782,436303800.0,"$327,227,850 ","$174,521,520 ",UHF
200,8,"Boston, MA",73292,WMUR-TV,9,DT,114,4861919.0,23543,386043,208463220.0,"$121,603,545 ",,HVHF
201,8,"Boston, MA",51864,WNEU,34,DT,131,3214079.0,20519,336468,302821200.0,"$227,115,900 ","$121,128,480 ",UHF
202,8,"Boston, MA",48406,WPXG-TV,33,DT,108,2424546.0,16182,265342,238807800.0,"$179,105,850 ","$95,523,120 ",UHF
203,8,"Boston, MA",73982,WSBK-TV,39,DT,120,7043720.0,29073,476728,429055200.0,"$321,791,400 ","$171,622,080 ",UHF
204,8,"Boston, MA",30577,WUNI,29,DT,180,7459791.0,36644,600868,540781200.0,"$405,585,900 ","$216,312,480 ",UHF
205,8,"Boston, MA",60551,WUTF-DT,27,DT,134,7059847.0,30757,504347,453912300.0,"$340,434,225 ","$181,564,920 ",UHF
206,8,"Boston, MA",23671,WWDP,10,DT,107,5402878.0,24044,394261,212900940.0,"$124,192,215 ",,HVHF
207,8,"Boston, MA",9766,WYCN-CD,36,DC,129,2990341.0,19641,322058,289852200.0,"$217,389,150 ","$115,940,880 ",UHF
208,8,"Boston, MA",18783,WYDN,47,DT,118,6113181.0,26858,440407,396366300.0,"$297,274,725 ","$158,546,520 ",UHF
209,9,"Atlanta, GA",70689,WAGA-TV,27,DT,124,5872244.0,26984,442478,398230200.0,"$298,672,650 ","$159,292,080 ",UHF
210,9,"Atlanta, GA",168812,WANN-CD,29,DC,83,4572543.0,19481,319446,287501400.0,"$215,626,050 ","$115,000,560 ",UHF
211,9,"Atlanta, GA",13206,WATC-DT,41,DT,130,5579401.0,26932,441616,397454400.0,"$298,090,800 ","$158,981,760 ",UHF
212,9,"Atlanta, GA",22819,WATL,25,DT,103,5712134.0,24256,397738,357964200.0,"$268,473,150 ","$143,185,680 ",UHF
213,9,"Atlanta, GA",711,WCIQ,7,DT,196,3224076.0,25138,412202,222589080.0,"$129,843,630 ",,HVHF
214,9,"Atlanta, GA",72120,WGCL-TV,19,DT,129,5935627.0,27671,453740,408366000.0,"$306,274,500 ","$163,346,400 ",UHF
215,9,"Atlanta, GA",63329,WGTA,24,DT,112,1024348.0,10711,175635,158071500.0,"$118,553,625 ","$63,228,600 ",UHF
216,9,"Atlanta, GA",23948,WGTV,8,DT,117,5809275.0,26071,427497,230848380.0,"$134,661,555 ",,HVHF
217,9,"Atlanta, GA",68058,WHSG-TV,44,DT,114,5794548.0,25702,421446,379301400.0,"$284,476,050 ","$151,720,560 ",UHF
218,9,"Atlanta, GA",55108,WIRE-CD,40,DC,83,3002315.0,15786,258849,232964100.0,"$174,723,075 ","$93,185,640 ",UHF
219,9,"Atlanta, GA",35418,WKTB-CD,47,DC,83,2500043.0,14405,236207,212586300.0,"$159,439,725 ","$85,034,520 ",UHF
220,9,"Atlanta, GA",4190,WPBA,21,DT,97,4776686.0,21525,352962,317665800.0,"$238,249,350 ","$127,066,320 ",UHF
221,9,"Atlanta, GA",64033,WPCH-TV,20,DT,119,5853767.0,26393,432783,389504700.0,"$292,128,525 ","$155,801,880 ",UHF
222,9,"Atlanta, GA",51969,WPXA-TV,31,DT,164,6386823.0,32364,530693,477623700.0,"$358,217,775 ","$191,049,480 ",UHF
223,9,"Atlanta, GA",23960,WSB-TV,39,DT,125,5815100.0,26961,442092,397882800.0,"$298,412,100 ","$159,153,120 ",UHF
224,9,"Atlanta, GA",35090,WSKC-CD,22,DC,91,2697371.0,15667,256904,231213600.0,"$173,410,200 ","$92,485,440 ",UHF
225,9,"Atlanta, GA",6900,WUPA,43,DT,120,5862739.0,26524,434931,391437900.0,"$293,578,425 ","$156,575,160 ",UHF
226,9,"Atlanta, GA",48813,WUVG-DT,48,DT,110,5771454.0,25196,413160,371844000.0,"$278,883,000 ","$148,737,600 ",UHF
227,9,"Atlanta, GA",51163,WXIA-TV,10,DT,143,5973320.0,29226,479242,258790680.0,"$150,961,230 ",,HVHF
228,9,"Atlanta, GA",168094,WYGA-CD,16,DC,75,3491513.0,16182,265349,238814100.0,"$179,110,575 ","$95,525,640 ",UHF
229,10,"Houston, TX",12895,KETH-TV,24,DT,59,6087154.0,18951,310751,279675900.0,"$209,756,925 ","$111,870,360 ",UHF
230,10,"Houston, TX",60537,KFTH-DT,36,DT,55,6074680.0,18279,299725,269752500.0,"$202,314,375 ","$107,901,000 ",UHF
231,10,"Houston, TX",34529,KHOU,11,DT,63,6112802.0,19624,321788,173765520.0,"$101,363,220 ",,HVHF
232,10,"Houston, TX",23394,KIAH,38,DT,53,6053709.0,17912,293716,264344400.0,"$198,258,300 ","$105,737,760 ",UHF
233,10,"Houston, TX",24436,KLTJ,23,DT,46,6033718.0,16660,273181,245862900.0,"$184,397,175 ","$98,345,160 ",UHF
234,10,"Houston, TX",53117,KPRC-TV,35,DT,65,6097925.0,19909,326458,293812200.0,"$220,359,150 ","$117,524,880 ",UHF
235,10,"Houston, TX",58835,KPXB-TV,32,DT,55,6080969.0,18288,299880,269892000.0,"$202,419,000 ","$107,956,800 ",UHF
236,10,"Houston, TX",22204,KRIV,26,DT,56,6075349.0,18445,302454,272208600.0,"$204,156,450 ","$108,883,440 ",UHF
237,10,"Houston, TX",28324,KTBU,42,DT,57,6075608.0,18609,305149,274634100.0,"$205,975,575 ","$109,853,640 ",UHF
238,10,"Houston, TX",64984,KTMD,48,DT,52,6072499.0,17770,291383,262244700.0,"$196,683,525 ","$104,897,880 ",UHF
239,10,"Houston, TX",35675,KTRK-TV,13,DT,64,6098119.0,19755,323942,174928680.0,"$102,041,730 ",,HVHF
240,10,"Houston, TX",51569,KTXH,19,DT,61,6090847.0,19275,316070,284463000.0,"$213,347,250 ","$113,785,200 ",UHF
241,10,"Houston, TX",70492,KUBE-TV,41,DT,55,6060508.0,18257,299375,269437500.0,"$202,078,125 ","$107,775,000 ",UHF
242,10,"Houston, TX",66790,KUGB-CD,28,DC,66,5055983.0,18267,299539,269585100.0,"$202,188,825 ","$107,834,040 ",UHF
243,10,"Houston, TX",69269,KUHT,8,DT,67,6132176.0,20270,332372,179480880.0,"$104,697,180 ",,HVHF
244,10,"Houston, TX",13200,KUVM-CD,34,DC,53,4276271.0,15055,246859,222173100.0,"$166,629,825 ","$88,869,240 ",UHF
245,10,"Houston, TX",53847,KXLN-DT,45,DT,56,6077438.0,18448,302506,272255400.0,"$204,191,550 ","$108,902,160 ",UHF
246,10,"Houston, TX",31870,KYAZ,47,DT,55,6071168.0,18273,299638,269674200.0,"$202,255,650 ","$107,869,680 ",UHF
247,10,"Houston, TX",69531,KZJL,44,DT,53,5996378.0,17827,292322,263089800.0,"$197,317,350 ","$105,235,920 ",UHF
248,11,"Tampa-St Petersburg-Sarasota, FL",55106,WARP-CD,20,DC,76,2065311.0,12529,205437,184893300.0,"$138,669,975 ","$73,957,320 ",UHF
249,11,"Tampa-St Petersburg-Sarasota, FL",11125,WCLF,21,DT,101,4091270.0,20328,333326,299993400.0,"$224,995,050 ","$119,997,360 ",UHF
250,11,"Tampa-St Petersburg-Sarasota, FL",21808,WEDU,13,DT,121,5086336.0,24808,406794,219668760.0,"$128,140,110 ",,HVHF
251,11,"Tampa-St Petersburg-Sarasota, FL",64592,WFLA-TV,7,DT,132,5332149.0,26530,435028,234915120.0,"$137,033,820 ",,HVHF
252,11,"Tampa-St Petersburg-Sarasota, FL",64588,WFTS-TV,29,DT,132,5039415.0,25792,422918,380626200.0,"$285,469,650 ","$152,250,480 ",UHF
