auction_id,stage,round,bidder,frn,call_sign,facility_id,pre_auction_band,round_station_status,round_held_option,bid_option,bid_option_price,fallback_option,fallback_option_price,benchmark_overprice,random_number
1001,1,31,"ZGS Broadcasting of Orlando, Inc.",0011198512,WMVJ-CD,71238,UHF,Bidding,Go off-air,Go off-air,17145362,"","",9.175807158560588,0.20240235890567349
1001,1,31,"Northern Broadcasting Company, Inc.",0006053771,WNCE-CD,450,UHF,Bidding,Go off-air,Go off-air,13675072,"","",9.175807158560588,0.4157312213779659
1001,1,31,MMK License LLC,0008572927,WNKY,61217,UHF,Bidding,Go off-air,Go off-air,17953934,"","",9.175807158560588,0.2659787988327881
1001,1,31,"WAVY Broadcasting, LLC",0003761350,WNLO-CD,13060,UHF,Bidding,Go off-air,Go off-air,29410297,"","",9.175807158560588,0.06555155185518746
1001,1,31,"CHANNEL 61 ASSOCIATES, LLC",0010998227,WNMN,77515,UHF,Bidding,Go off-air,Go off-air,4344744,"","",9.175807158560588,0.014859567552444664
1001,1,31,United Communications Corporation,0002210383,WNYF-CD,168478,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,9583396,"","",9.175807158560588,0.6599222234622015
1001,1,31,"word of god fellowship, inc.",0001843697,WNYI,34329,UHF,Bidding,Go off-air,Go off-air,34492226,"","",9.175807158560588,0.7697626997426588
1001,1,31,"Syracuse Broadcasting, Inc.",0024892366,WNYS-TV,58725,UHF,Bidding,Go off-air,Go off-air,43241174,"","",9.175807158560588,0.9642394495271346
1001,1,31,Thomas Broadcasting Company,0006611263,WOAY-TV,66804,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,16758246,"","",6.7903630917487305,0.07366933893313665
1001,1,31,Central Ohio Association of Christian Broadcasters,0003020260,WOCB-CD,9939,UHF,Bidding,Move to High-VHF,Move to High-VHF,10807285,"","",3.42324129523476,0.3242513450424267
1001,1,31,"WOOD License Company, LLC",0003593803,WOGC-CD,17203,UHF,Bidding,Go off-air,Go off-air,11322579,"","",9.175807158560588,0.030481560277193176
1001,1,31,"West Central Ohio Broadcasting, Inc.",0018282269,WOHL-CD,68549,UHF,Bidding,Go off-air,Go off-air,14685328,"","",9.175807158560588,0.490060119699014
1001,1,31,"WOOD License Company, LLC",0003593803,WOHO-CD,28926,UHF,Bidding,Go off-air,Go off-air,9091389,"","",9.175807158560588,0.20628711024156032
1001,1,31,"Mid State Television, Inc.",0005005079,WOHZ-CD,41892,UHF,Bidding,Go off-air,Go off-air,13596527,"","",9.175807158560588,0.6052880233203617
1001,1,31,"EARLY, JOSEPH V",0018751719,WOIL-CD,31649,UHF,Bidding,Go off-air,Go off-air,14162674,"","",9.175807158560588,0.7402481832030345
1001,1,31,"WOOD License Company, LLC",0003593803,WOKZ-CD,36841,UHF,Bidding,Go off-air,Go off-air,9045877,"","",9.175807158560588,0.37537900340596764
1001,1,31,Renard Communications Corp.,0004345773,WONO-CD,14315,UHF,Bidding,Go off-air,Go off-air,18044958,"","",9.175807158560588,0.4127000574340661
1001,1,31,CMCG Puerto Rico License LLC,0013990346,WOST,60357,UHF,Bidding,Go off-air,Go off-air,21526076,"","",9.175807158560588,0.7711255937897092
1001,1,31,"B&C Communications, LLC",0019006501,WPAN,31570,UHF,Bidding,Go off-air,Go off-air,19193953,"","",9.175807158560588,0.3986853920712484
1001,1,31,Board of Education of the City of Atlanta,0006848592,WPBA,4190,UHF,Bidding,Go off-air,Go off-air,64774224,"","",9.175807158560588,0.32205144242406103
1001,1,31,Proclaim Broadcasting,0004958898,WPBM-CD,30580,UHF,Bidding,Go off-air,Go off-air,12627745,"","",9.175807158560588,0.5987257245547616
1001,1,31,"Beach TV Properties, Inc.",0004941621,WPCT,4354,UHF,Bidding,Go off-air,Go off-air,8849698,"","",9.175807158560588,0.8250921162889359
1001,1,31,"Beach TV Properties, Inc.",0004941621,WPFN-CD,4351,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,6196440,"","",6.763647636265404,0.9600181729919124
1001,1,31,"Radio Perry, Inc.",0001852706,WPGA-TV,54728,UHF,Bidding,Go off-air,Go off-air,22122136,"","",9.175807158560588,0.43322323513244687
1001,1,31,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WPGD-TV,60820,UHF,Bidding,Go off-air,Go off-air,52671518,"","",9.175807158560588,0.2668108334762094
1001,1,31,Ironwood Communications Portland LLC,0022715486,WPME,48408,UHF,Bidding,Go off-air,Go off-air,17519919,"","",9.175807158560588,0.4961130033130864
1001,1,31,"WPMF Miami, LLC",0024862302,WPMF-CD,30129,UHF,Bidding,Go off-air,Go off-air,40963922,"","",9.175807158560588,0.963928391228765
1001,1,31,"WPSJ-CD Station, LLC",0022008403,WPSJ-CD,167543,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,23930123,"","",7.265009529266962,0.9974316011435356
1001,1,31,The Pennsylvania State University,0003200821,WPSU-TV,66219,UHF,Bidding,Move to High-VHF,Move to High-VHF,19121005,"","",2.688691656802817,0.3429681678780073
1001,1,31,"ION Media Boston License, Inc.",0003720208,WPXG-TV,48406,UHF,Bidding,Go off-air,Go off-air,48694540,"","",9.175807158560588,0.5701883417911968
1001,1,31,"ION Media Knoxville License, Inc.",0001732486,WPXK-TV,52628,UHF,Bidding,Go off-air,Go off-air,44805282,"","",9.175807158560588,0.1052532011038061
1001,1,31,Ironwood Communications Portland LLC,0022435044,WPXT,53065,UHF,Bidding,Go off-air,Go off-air,17673522,"","",9.175807158560588,0.36930085949435787
1001,1,31,"ION Media Jacksonville License, Inc.",0003746179,WPXU-TV,37971,UHF,Bidding,Go off-air,Go off-air,21219421,"","",9.175807158560588,0.3208061936836826
1001,1,31,"WMT, LLC",0023046709,WQAV-CD,191822,UHF,Bidding,Go off-air,Go off-air,21553603,"","",9.175807158560588,0.5424824476375164
1001,1,31,WEST CENTRAL ILLINOIS EDUCATIONAL TELECOM. CORP.,0002807154,WQEC,71561,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,9397241,"","",6.637279454097296,0.5017498343455452
1001,1,31,CMCG Puerto Rico License LLC,0013990346,WQQZ-CD,32142,UHF,Bidding,Go off-air,Go off-air,11185492,"","",9.175807158560588,0.5691130990501345
1001,1,31,"ROLON, WANDA",0005443965,WQSJ-CD,48237,UHF,Bidding,Go off-air,Go off-air,16295315,"","",9.175807158560588,0.0950071392910844
1001,1,31,"A1A TV, Inc.",0003807450,WQXT-CD,39241,UHF,Bidding,Move to High-VHF,Move to High-VHF,6969137,"","",4.191922770968901,0.34589557420308514
1001,1,31,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WRBJ-TV,136749,UHF,Bidding,Go off-air,Go off-air,27947489,"","",9.175807158560588,0.20444964942639043
1001,1,31,Broadcast Trust,0023225816,WRBU,57221,UHF,Bidding,Go off-air,Go off-air,38545180,"","",9.175807158560588,0.6945784522610784
1001,1,31,"ZGS Hartford, Inc.",0010070225,WRDM-CD,10153,UHF,Bidding,Go off-air,Go off-air,29252106,"","",9.175807158560588,0.7065970081093307
1001,1,31,"R & F BROADCASTING, INC.",0001726447,WRFB,54443,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,44774268,"","",9.175807158560588,0.5313789576191925
1001,1,31,"White, Rebecca L",0003777984,WRLW-CA,55315,UHF,Bidding,Go off-air,Go off-air,1617511,"","",9.175807158560588,0.8115940295770158
1001,1,31,"GOCOM MEDIA OF ILLINOIS, LLC",0015021157,WRSP-TV,62009,UHF,Bidding,Go off-air,Go off-air,29143831,"","",9.175807158560588,0.9669626215859045
1001,1,31,"West Coast Christian Television, Inc.",0005936471,WRXY-TV,71580,UHF,Bidding,Move to High-VHF,Move to High-VHF,18004319,"","",3.0874885842737854,0.3718578795252243
1001,1,31,"Blue Ridge Public Television, Inc.",0004654091,WSBN-TV,5985,UHF,Bidding,Go off-air,Go off-air,32842416,"","",9.175807158560588,0.3581102427218332
1001,1,31,WEST CENTRAL ILLINOIS EDUCATIONAL TELECOM. CORP.,0002807154,WSEC,70536,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,20486340,"","",7.757230960227105,0.39099822424510955
1001,1,31,"WSIL-TV, Inc.",0002808137,WSIL-TV,73999,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,25342478,"","",9.175807158560588,0.3046154591792323
1001,1,31,"ROLON, WANDA",0005443965,WSJN-CD,48239,UHF,Bidding,Go off-air,Go off-air,39561676,"","",9.175807158560588,0.6429635025351886
1001,1,31,WSKG PUBLIC TELECOMMUNICATIONS COUNCIL,0003775830,WSKA,78908,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,20446552,"","",8.79373100821445,0.11193162471386997
1001,1,31,"KM LPTV OF ATLANTA, LLC",0005014766,WSKC-CD,35090,UHF,Bidding,Go off-air,Go off-air,47146031,"","",9.175807158560588,0.991806377612376
1001,1,31,WSKG PUBLIC TELECOMMUNICATIONS COUNCIL,0003775830,WSKG-TV,74034,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,27188650,"","",9.175807158560588,0.7645308425849285
1001,1,31,"ION Media Syracuse License, Inc.",0004962551,WSPX-TV,64352,UHF,Bidding,Go off-air,Drop out of bidding,"","","",9.658744377432186,""
1001,1,31,"Tri-State Christian TV , Inc.",0003791738,WTCT,67786,UHF,Bidding,Go off-air,Go off-air,22168016,"","",9.175807158560588,0.07070572851323298
1001,1,31,"Spanish Broadcasting System Holding Company, Inc.",0003736220,WTCV,28954,UHF,Bidding,Go off-air,Go off-air,40743336,"","",9.175807158560588,0.5759324225434947
1001,1,31,"Young Broadcasting of Albany, Inc.",0003453644,WTEN,74422,UHF,Bidding,Go off-air,Go off-air,39648295,"","",9.175807158560588,0.8493247218285345
1001,1,31,"Trustees, Indiana University",0005268222,WTIU,66536,UHF,Bidding,Move to High-VHF,Move to High-VHF,10260086,"","",4.286175186343314,0.27204877681003126
1001,1,31,"Christian Television Network, Inc.",0015024243,WTJR,4593,UHF,Bidding,Move to High-VHF,Move to High-VHF,4658392,"","",3.778612537123351,0.7082102500772365
1001,1,31,ACME TV Corp.,0024132185,WTKO-CD,34341,UHF,Bidding,Go off-air,Go off-air,17876123,"","",9.175807158560588,0.04834311439883476
1001,1,31,"New Age Media of Tallahassee License, LLC",0015435399,WTLH,23486,UHF,Bidding,Go off-air,Go off-air,27406300,"","",9.175807158560588,0.04589959504195895
1001,1,31,PTP Holdings LLC,0018503664,WTNB-CD,49240,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,18139191,"","",6.627070003348962,0.9154503198063919
1001,1,31,"Northstar New Orleans License, LLC",0015205461,WTNO-LP,24981,UHF,Bidding,Go off-air,Go off-air,22309323,"","",9.175807158560588,0.6441037251361491
1001,1,31,"Fifth Street Enterprises, LLC",0024413338,WTOO-CD,68403,UHF,Bidding,Go off-air,Go off-air,15639245,"","",9.175807158560588,0.4630529899234207
1001,1,31,"ION Media Wausau License, Inc.",0003727237,WTPX-TV,86496,UHF,Bidding,Go off-air,Go off-air,10317277,"","",9.175807158560588,0.6361992522547619
1001,1,31,"Three Sisters Broadcasting, LLC",0003943834,WTSN-CD,189735,UHF,Bidding,Go off-air,Go off-air,15896168,"","",9.175807158560588,0.37223832333890505
1001,1,31,ILLINOIS VALLEY PUBLIC TELECOMMUNICATIONS CORP,0003231644,WTVP,28311,UHF,Bidding,Move to High-VHF,Move to High-VHF,11627067,"","",2.989552949576833,0.5991687786717981
1001,1,31,Renard Communications Corp.,0004345773,WTVU-CD,617,UHF,Bidding,Go off-air,Go off-air,20835321,"","",9.175807158560588,0.7618172059048711
1001,1,31,Christian Worldview Broadcasting Corporation,0014851869,WTWV,81692,UHF,Bidding,Go off-air,Go off-air,31957868,"","",9.175807158560588,0.10509934616107064
1001,1,31,"L4 MEDIA GROUP, LLC",0014037857,WUBX-CD,70423,UHF,Bidding,Go off-air,Go off-air,16994512,"","",9.175807158560588,0.1791903770190575
1001,1,31,Harpole Telecom Inc.,0021840418,WUWT-CD,32216,UHF,Bidding,Go off-air,Go off-air,6229822,"","",9.175807158560588,0.08482303357124787
1001,1,31,"WAVY Broadcasting, LLC",0003761350,WVBT,65387,UHF,Bidding,Go off-air,Go off-air,37494917,"","",9.175807158560588,0.15867471586221016
1001,1,31,"Volunteer Christian Television, Inc.",0006926828,WVLR,81750,UHF,Bidding,Move to High-VHF,Move to High-VHF,10607318,"","",3.7596909191834342,0.8801404319817667
1001,1,31,"Woodland Communications, LLC",0024819252,WVMA-CD,48413,UHF,Bidding,Go off-air,Go off-air,11095018,"","",9.175807158560588,0.5139401587853866
1001,1,31,Board of Trustees for the Vincennes University,0004159638,WVUT,4329,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,15670259,"","",9.175807158560588,0.05546377532349789
1001,1,31,"Video Voice, Inc.",0004934246,WVVH-CD,70158,UHF,Bidding,Go off-air,Go off-air,6342868,"","",9.175807158560588,0.7146578514257167
1001,1,31,"Caribbean Broadcasting Network, LLC",0011291341,WVXF,3113,UHF,Bidding,Go off-air,Go off-air,5130377,"","",9.175807158560588,0.5008199160327708
1001,1,31,"WWDGTV, LLC",0007581788,WWDG-CD,34342,UHF,Bidding,Go off-air,Go off-air,13637084,"","",9.175807158560588,0.7942400058259259
1001,1,31,"ZGS Fort Myers-Naples, Inc.",0011337300,WWDT-CD,58261,UHF,Bidding,Go off-air,Go off-air,17142793,"","",9.175807158560588,0.36807942997068854
1001,1,31,"Flinn Jr., George S",0003790367,WWJX,166512,UHF,Bidding,Go off-air,Go off-air,19137063,"","",9.175807158560588,0.7256260028755438
1001,1,31,"Broadcasting for the Challenged, Inc.",0005001458,WWTW,84214,UHF,Bidding,Go off-air,Go off-air,26681962,"","",9.175807158560588,0.3813969856453219
1001,1,31,Central Ohio Association of Christian Broadcasters,0003020260,WXCB-CD,59852,UHF,Bidding,Move to High-VHF,Move to High-VHF,7298658,"","",3.512819807088931,0.8875874380342779
1001,1,31,"WOOD License Company, LLC",0003593803,WXSP-CD,36851,UHF,Bidding,Go off-air,Go off-air,32309485,"","",9.175807158560588,0.06000115072470269
1001,1,31,"H3 COMMUNICATIONS, LLC",0022382402,WXVT,25236,UHF,Bidding,Go off-air,Go off-air,13811975,"","",9.175807158560588,0.43991252826552774
1001,1,31,"Multimedia Network of North Carolina, Inc.",0003761905,WYBE-CD,40211,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,2077828,"","",5.853188231146262,0.9338315131062656
1001,1,31,"Christian Television Network, Inc.",0010360873,WYBU-CD,17544,UHF,Bidding,Move to High-VHF,Move to High-VHF,4326577,"","",3.4232717836778335,0.8168869948041096
1001,1,31,"WYDC, Inc.",0003778511,WYDC,62219,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,12429915,"","",9.175807158560588,0.5824293783287475
1001,1,31,"Mako Communications, LLC",0004985982,WYGA-CD,168094,UHF,Bidding,Go off-air,Go off-air,48695825,"","",9.175807158560588,0.8393819218957153
1001,1,31,"Benns, Ying",0005013933,WYHB-CD,167588,UHF,Bidding,Go off-air,Go off-air,22884096,"","",9.175807158560588,0.45676580592194627
1001,1,31,"Citrus County Association for Retarded Citizens, I",0007220213,WYKE-CD,63901,UHF,Bidding,Go off-air,Go off-air,10606315,"","",9.175807158560588,0.03736851225884574
1001,1,31,"JBS, Inc",0004078622,WYSJ-CA,35134,UHF,Bidding,Go off-air,Go off-air,23505848,"","",9.175807158560588,0.6910714940556105
1001,1,31,"Three Sisters Broadcasting, LLC",0003943834,WYYW-CD,17742,UHF,Bidding,Go off-air,Go off-air,20299821,"","",9.175807158560588,0.2820996264473231
1001,1,31,"Peoria (WYZZ-TV) Licensee, Inc.",0023159932,WYZZ-TV,5875,UHF,Bidding,Go off-air,Go off-air,39912191,"","",9.175807158560588,0.20222068901835089
1001,1,31,Broadcast Trust,0023225816,WZRB,136750,UHF,Bidding,Go off-air,Go off-air,21013699,"","",9.175807158560588,0.23604384060305206
1001,1,31,"L4 MEDIA GROUP, LLC",0014037857,WZXZ-CD,70415,UHF,Bidding,Go off-air,Go off-air,18578807,"","",9.175807158560588,0.024127863634985425
1001,1,32,"Gray Television Licensee, LLC",0018223693,KABY-TV,48659,High-VHF,Bidding,Go off-air,Go off-air,6805898,"","","",0.9772033845838313
1001,1,32,"Aperio Communications, LLC",0024487571,KAIL,67494,High-VHF,Bidding,Go off-air,Go off-air,36080778,"","",9.0,0.32616061268346297
1001,1,32,"Seal Rock Broadcasters, LLC",0005756424,KCBA,14867,High-VHF,Bidding,Go off-air,Go off-air,22210784,"","",9.0,0.019492410731427934
1001,1,32,CBS Broadcasting Inc.,0003482189,KCCW-TV,9640,High-VHF,Bidding,Go off-air,Go off-air,10742851,"","",9.0,0.008560626430175078
1001,1,32,"Surtsey Media, LLC",0006161483,KFJX,83992,High-VHF,Bidding,Go off-air,Go off-air,14949160,"","",9.0,0.23256849047389283
1001,1,32,"Folse Communications, LLC",0005022363,KJUN-CD,24979,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,7324287,"","",3.531743613223483,0.48782875292536987
1001,1,32,"Citadel Communications, LLC",0003757481,KLKN,11264,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,23619803,"","","",0.8214836249961646
1001,1,32,"PARKER BROADCASTING OF LOUISIANA LICENSE, LLC",0023894017,KMLU,52046,High-VHF,Bidding,Go off-air,Go off-air,21703628,"","",9.0,0.909035945725882
1001,1,32,NBC Telemundo License LLC,0019509470,KNTV,35280,High-VHF,Bidding,Go off-air,Go off-air,89077799,"","",9.0,0.4685226882604455
1001,1,32,Oregon Public Broadcasting,0001549252,KOAC-TV,50590,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,25942713,"","",9.0,0.8973838563383645
1001,1,32,Casa en Denver Inc,0022087811,KQCK,18287,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,44031569,"","",9.0,0.12280763878530454
1001,1,32,"Chang, Jeff",0004293114,KQSL,8378,High-VHF,Bidding,Go off-air,Go off-air,7384707,"","",9.0,0.8270204122879717
1001,1,32,Smoky Hills Public Television Corp.,0002322261,KSWK,60683,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,3437817,"","",9.0,0.33389012853500977
1001,1,32,Southern Oregon Public Television,0006182273,KSYS,61350,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,14087745,"","",9.0,0.32617017476461985
1001,1,32,"Rocky Mountain Public Broadcasting Network, Inc.",0001615582,KTSC,69170,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,24553221,"","",9.0,0.46632757327183794
1001,1,32,"word of god fellowship, inc.",0001843697,KUTF,69694,High-VHF,Bidding,Go off-air,Go off-air,12647716,"","",5.376645784166072,0.6353013536275708
1001,1,32,"KVIE, INC.",0001545722,KVIE,35855,High-VHF,Bidding,Go off-air,Go off-air,88393862,"","",9.0,0.8983030339112235
1001,1,32,"Catholic Broadcasting of Scranton, Inc.",0008307860,W08EM-D,16962,High-VHF,Bidding,Go off-air,Go off-air,5040876,"","",9.0,0.4462009099741161
1001,1,32,"Triple J Community Broadcasting, LLC",0005012992,W09DB-D,68143,High-VHF,Bidding,Go off-air,Go off-air,9344816,"","",9.0,0.5614251589749207
1001,1,32,"Telecinco, Inc.",0001729847,W10BG-D,64864,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,13442860,"","",9.0,0.09402833149859002
1001,1,32,"Watson, Vernon",0003789047,WBQP-CD,69993,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,14183409,"","",3.832872064386777,0.43570528091819405
1001,1,32,Central Ohio Association of Christian Broadcasters,0003020260,WGCT-CD,66172,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,16956332,"","",4.517960841096112,0.09165472604049196
1001,1,32,"Perez, Benjamin",0008390981,WJKF-CA,4754,High-VHF,Bidding,Go off-air,Go off-air,6263525,"","",9.0,0.9462853541329861
1001,1,32,Holston Valley Broadcasting Corporation,0001770163,WKIN-CD,27503,High-VHF,Bidding,Go off-air,Go off-air,8355260,"","",9.0,0.5684280717316122
1001,1,32,"WAOW-WYOW License, LLC",0005012133,WMOW,81503,High-VHF,Bidding,Go off-air,Go off-air,7920978,"","","",0.5722525784157572
1001,1,32,Northern Michigan University,0002735751,WNMU,4318,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,7988622,"","","",0.003027569168591815
1001,1,32,"WNYT-TV, LLC",0005828736,WNYA,136751,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,27028839,"","",3.5335230119714254,0.2297825187357211
1001,1,32,Holston Valley Broadcasting Corporation,0001770163,WOPI-CD,27490,High-VHF,Bidding,Go off-air,Go off-air,17253242,"","",9.0,0.9631264176563282
1001,1,32,"WPGX License Subsidiary, LLC",0014580385,WPGX,2942,High-VHF,Bidding,Go off-air,Drop out of bidding,"","","",9.175807158560588,""
1001,1,32,"Tidewater TV, LLC",0022836373,WSKY-TV,76324,High-VHF,Bidding,Go off-air,Go off-air,41360501,"","",9.0,0.6682445950119055
1001,1,32,"Trinity Christian Center of Santa Ana, Inc.",0003791712,WTPC-TV,82574,High-VHF,Bidding,Go off-air,Go off-air,41005370,"","",9.0,0.5535539470172005
1001,1,32,"Jamie Cooper Television, Inc.",0012194171,WTZT-CD,3086,High-VHF,Bidding,Go off-air,Go off-air,18370589,"","",9.0,0.03100449413321893
1001,1,32,Greater New Orleans ETV Foundation,0003803277,WYES-TV,25090,High-VHF,Bidding,Move to Low-VHF,Move to Low-VHF,37898801,"","",3.221793983855747,0.8893434534615172
1001,1,32,"Corridor Television, L.L.P.",0004994075,KCWX,24316,Low-VHF,Bidding,Go off-air,Go off-air,18597151,"","",2.2372850330228573,0.5586360713165837
1001,1,32,"HOAK MEDIA OF HASTINGS, LLC",0023722648,KNHL,48003,Low-VHF,Bidding,Go off-air,Go off-air,5946016,"","",1.3073493079429994,0.7283855128972399
1001,1,32,"L4 MEDIA GROUP, LLC",0014037857,WBXM-CD,70412,Low-VHF,Bidding,Go off-air,Go off-air,3848395,"","",1.4242060065021462,0.385006675509023
1001,1,32,"TTI, Inc.",0005016720,WDVZ-CD,16599,Low-VHF,Bidding,Go off-air,Go off-air,8848580,"","",1.1715320556537279,0.39735472101650093
1001,1,32,Milwaukee Media LLC,0023962665,WIWN,60571,Low-VHF,Bidding,Go off-air,Go off-air,31107288,"","",1.571561096925791,0.8271521476514121
1001,1,32,Dominion Broadcasting Inc.,0006291702,WLMB,17076,Low-VHF,Bidding,Go off-air,Go off-air,37576880,"","",1.3895551668696697,0.11500519710219126
1001,1,32,"Western Pacific Broadcast, LLC",0020401378,WMDE,189357,Low-VHF,Bidding,Go off-air,Go off-air,39829546,"","",1.6298440638133087,0.14012332489120882
1001,1,32,"KM LPTV OF CHICAGO-13, LLC",0005014709,WOCK-CD,35092,Low-VHF,Bidding,Go off-air,Go off-air,45003731,"","",1.5596466493473855,0.7270176332011646
1001,1,32,"Cross Hill Communications, LLC",0021402581,WYCX-CD,26996,Low-VHF,Bidding,Go off-air,Go off-air,5874548,"","",1.3581308625825699,0.7474381395927667
1001,1,32,Southern TV Corporation,0003759651,DWGSA-CA,69447,UHF,Bidding,Go off-air,Go off-air,8613981,"","",9.0,0.6957051757436278
1001,1,32,Kingdom Of God Inc.,0012147229,DWKOG-LP,34894,UHF,Bidding,Go off-air,Go off-air,17615696,"","",9.0,0.26891079510036964
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K08MM-D,57456,UHF,Bidding,Go off-air,Go off-air,12134436,"","",9.0,0.49535365558504807
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K17JI-D,57457,UHF,Bidding,Go off-air,Go off-air,21772144,"","",9.0,0.38013412268921887
1001,1,32,"Abundant Life Broadcasting, Inc.",0004273132,K20JX-D,334,UHF,Bidding,Go off-air,Go off-air,11796215,"","",9.0,0.8737689217241063
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K21DO-D,67013,UHF,Bidding,Go off-air,Go off-air,15475319,"","",9.0,0.8385752617173549
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K25NG-D,190156,UHF,Bidding,Go off-air,Go off-air,26485086,"","",9.0,0.5344280393966402
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K27LF-D,24570,UHF,Bidding,Go off-air,Go off-air,29202180,"","",9.0,0.07654800363400827
1001,1,32,"Three Angels Broadcasting Network, Inc.",0003716198,K33LN-D,67002,UHF,Bidding,Go off-air,Go off-air,34966569,"","",9.0,0.1692939099972166
1001,1,32,"Trinity Christian Center of Santa Ana, Inc.",0003791712,KAAH-TV,3246,UHF,Bidding,Go off-air,Go off-air,16505322,"","",9.0,0.5832170900882401
1001,1,32,"KAAL-TV, LLC",0004780110,KAAL,18285,UHF,Bidding,Move to Low-VHF,Move to High-VHF,12769071,Drop out of bidding,"",9.175807158560588,""
1001,1,32,"Word of Life Ministries, Inc.",0005870498,KADO-CD,38497,UHF,Bidding,Go off-air,Go off-air,11849215,"","",9.0,0.2042755447041732
1001,1,32,"Agape Broadcasters, Inc.",0003756145,KAGN-CD,22826,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,14456475,"","",9.0,0.6173144907937074
1001,1,32,"Agape Broadcasters, Inc.",0003756145,KAJN-CD,21149,UHF,Bidding,Move to High-VHF,Move to High-VHF,5148624,"","",3.4121162104863885,0.8536698914385445
1001,1,32,"KALO TV, Inc.",0019041623,KALO,51241,UHF,Bidding,Go off-air,Go off-air,16588831,"","",9.0,0.5784907485870143
1001,1,32,"Saga Broadcasting, LLC",0009112459,KAVU-TV,73101,UHF,Bidding,Go off-air,Go off-air,14417945,"","",9.0,0.1074694495696582
1001,1,32,JACO Communications LLC,0020338281,KBBV-CD,69735,UHF,Bidding,Go off-air,Go off-air,15529714,"","",9.0,0.4368718239760162
1001,1,32,"Wilderness Communications, LLC",0014881114,KBCA,16940,UHF,Bidding,Go off-air,Go off-air,17358021,"","",9.0,0.8729731795737943
1001,1,32,"Sinclair Bakersfield Licensee, LLC",0023174451,KBFX-CD,51501,UHF,Bidding,Go off-air,Go off-air,15707018,"","",9.0,0.07967803468992862
1001,1,32,"The Vacation Channel, LLC",0020815379,KBNS-CD,168219,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,9952915,"","",9.0,0.7015652164213997
1001,1,32,"Mako Communications, LLC",0004985982,KBTV-CD,2424,UHF,Bidding,Go off-air,Go off-air,30217538,"","",9.0,0.21274789280797268
1001,1,32,KXAN LLC,0003477072,KBVO-CD,35918,UHF,Bidding,Go off-air,Go off-air,31981688,"","",9.0,0.7741477095321686
1001,1,32,"L4 MEDIA GROUP, LLC",0014037857,KBXS-CD,70420,UHF,Bidding,Go off-air,Go off-air,6777480,"","",9.0,0.27990997780105864
1001,1,32,"Channel 3 TV Company, LLC",0020043568,KCDO-TV,63158,UHF,Bidding,Go off-air,Go off-air,42158631,"","",9.0,0.5044070034942683
1001,1,32,Esteem Broadcasting of California LLC,0022217483,KCVU,58605,UHF,Bidding,Move to High-VHF,Move to High-VHF,13217869,"","",3.186292772769292,0.6832035627289706
1001,1,32,"MTN Broadcasting, Inc.",0003769270,KDAO-CD,46753,UHF,Bidding,Go off-air,Go off-air,3809685,"","",9.0,0.36664635395832257
1001,1,32,Delta Media Corporation,0008774135,KDCG-CD,349,UHF,Bidding,Go off-air,Go off-air,18378958,"","",9.0,0.5112374500307565
1001,1,32,"Northstar Santa Maria License, LLC",0015205677,KDFS-CD,31351,UHF,Bidding,Go off-air,Go off-air,9773344,"","",9.0,0.2885908858442585
1001,1,32,"KDMI License, LLC",0014752323,KDMI,78915,UHF,Bidding,Go off-air,Go off-air,30490207,"","",9.0,0.02623897955934995
